Epoch 5/50, Loss: 313.1024, Val Acc: 0.1270
Epoch 6/50, Loss: 313.1409, Val Acc: 0.1278
Epoch 7/50, Loss: 313.1601, Val Acc: 0.1298
Epoch 8/50, Loss: 313.1204, Val Acc: 0.1302
Epoch 9/50, Loss: 313.1665, Val Acc: 0.1330
Epoch 10/50, Loss: 313.1613, Val Acc: 0.1358
Epoch 11/50, Loss: 313.1439, Val Acc: 0.1394
Epoch 12/50, Loss: 313.1416, Val Acc: 0.1422
Epoch 13/50, Loss: 313.0757, Val Acc: 0.1474
Epoch 14/50, Loss: 313.1748, Val Acc: 0.1552
Epoch 15/50, Loss: 313.1225, Val Acc: 0.1650
Epoch 16/50, Loss: 313.0594, Val Acc: 0.1740
Epoch 17/50, Loss: 312.9502, Val Acc: 0.1838
Epoch 18/50, Loss: 313.0672, Val Acc: 0.1904
Epoch 19/50, Loss: 312.9978, Val Acc: 0.1966
Epoch 20/50, Loss: 313.0701, Val Acc: 0.2018
Epoch 21/50, Loss: 313.0239, Val Acc: 0.2018
Epoch 22/50, Loss: 313.1314, Val Acc: 0.2022
Epoch 23/50, Loss: 313.0561, Val Acc: 0.2022
Epoch 24/50, Loss: 313.0536, Val Acc: 0.2030
Epoch 25/50, Loss: 313.1311, Val Acc: 0.2032
Epoch 26/50, Loss: 312.9619, Val Acc: 0.2038
Epoch 27/50, Loss: 313.1371, Val Acc: 0.2042
Epoch 28/50, Loss: 313.0273, Val Acc: 0.2036
Epoch 29/50, Loss: 313.0607, Val Acc: 0.2042
Epoch 30/50, Loss: 313.0485, Val Acc: 0.2050
Epoch 31/50, Loss: 313.0757, Val Acc: 0.2054
Epoch 32/50, Loss: 313.1222, Val Acc: 0.2062
Epoch 33/50, Loss: 313.1986, Val Acc: 0.2068
Epoch 34/50, Loss: 313.1127, Val Acc: 0.2088
Epoch 35/50, Loss: 313.1024, Val Acc: 0.2092
Epoch 36/50, Loss: 312.9653, Val Acc: 0.2092
Epoch 37/50, Loss: 312.8838, Val Acc: 0.2100
Epoch 38/50, Loss: 313.1538, Val Acc: 0.2104
Epoch 39/50, Loss: 313.0538, Val Acc: 0.2108
Epoch 40/50, Loss: 313.0290, Val Acc: 0.2112
Epoch 41/50, Loss: 313.0994, Val Acc: 0.2112
Epoch 42/50, Loss: 313.0907, Val Acc: 0.2112
Epoch 43/50, Loss: 313.0186, Val Acc: 0.2114
Epoch 44/50, Loss: 312.9892, Val Acc: 0.2114
Epoch 45/50, Loss: 313.0912, Val Acc: 0.2114
Epoch 46/50, Loss: 313.1022, Val Acc: 0.2116
Epoch 47/50, Loss: 313.1619, Val Acc: 0.2118
Epoch 48/50, Loss: 313.1026, Val Acc: 0.2118
Epoch 49/50, Loss: 313.0883, Val Acc: 0.2118
Epoch 50/50, Loss: 313.0624, Val Acc: 0.2118
Epoch 1/50, Loss: 313.2842, Val Acc: 0.0912
Epoch 2/50, Loss: 313.2972, Val Acc: 0.1182
Epoch 3/50, Loss: 313.2566, Val Acc: 0.1150
Epoch 4/50, Loss: 313.2745, Val Acc: 0.1110
Epoch 5/50, Loss: 313.2882, Val Acc: 0.1136
Epoch 6/50, Loss: 313.2827, Val Acc: 0.1156
Epoch 7/50, Loss: 313.3056, Val Acc: 0.1214
Epoch 8/50, Loss: 313.2844, Val Acc: 0.1270
Epoch 9/50, Loss: 313.2341, Val Acc: 0.1332
Epoch 10/50, Loss: 313.1985, Val Acc: 0.1406
Epoch 11/50, Loss: 313.2539, Val Acc: 0.1516
Epoch 12/50, Loss: 313.1902, Val Acc: 0.1568
Epoch 13/50, Loss: 313.2127, Val Acc: 0.1642
Epoch 14/50, Loss: 313.2391, Val Acc: 0.1724
Epoch 15/50, Loss: 313.1750, Val Acc: 0.1794
Epoch 16/50, Loss: 313.2024, Val Acc: 0.1824
Epoch 17/50, Loss: 313.1889, Val Acc: 0.1912
Epoch 18/50, Loss: 313.2190, Val Acc: 0.1948
Epoch 19/50, Loss: 313.1454, Val Acc: 0.2010
Epoch 20/50, Loss: 313.1862, Val Acc: 0.2038
Epoch 21/50, Loss: 313.1796, Val Acc: 0.2044
Epoch 22/50, Loss: 313.2207, Val Acc: 0.2048
Epoch 23/50, Loss: 313.2409, Val Acc: 0.2062
Epoch 24/50, Loss: 313.2847, Val Acc: 0.2072
Epoch 25/50, Loss: 313.2177, Val Acc: 0.2078
Epoch 26/50, Loss: 313.2204, Val Acc: 0.2080
Epoch 27/50, Loss: 313.0701, Val Acc: 0.2082
Epoch 28/50, Loss: 313.1306, Val Acc: 0.2088
Epoch 29/50, Loss: 313.1445, Val Acc: 0.2096
Epoch 30/50, Loss: 313.2428, Val Acc: 0.2098
Epoch 31/50, Loss: 313.1184, Val Acc: 0.2110
Epoch 32/50, Loss: 313.1658, Val Acc: 0.2116
Epoch 33/50, Loss: 313.2273, Val Acc: 0.2122
Epoch 34/50, Loss: 313.2177, Val Acc: 0.2132
Epoch 35/50, Loss: 313.1507, Val Acc: 0.2132
Epoch 36/50, Loss: 313.1473, Val Acc: 0.2138
Epoch 37/50, Loss: 313.1858, Val Acc: 0.2144
Epoch 38/50, Loss: 313.1906, Val Acc: 0.2152
Epoch 39/50, Loss: 313.1918, Val Acc: 0.2160
Epoch 40/50, Loss: 313.1871, Val Acc: 0.2162
Epoch 41/50, Loss: 313.2256, Val Acc: 0.2164
Epoch 42/50, Loss: 313.1047, Val Acc: 0.2164
Epoch 43/50, Loss: 313.1061, Val Acc: 0.2164
Epoch 44/50, Loss: 313.1459, Val Acc: 0.2164
Epoch 45/50, Loss: 313.2689, Val Acc: 0.2164
Epoch 46/50, Loss: 313.2619, Val Acc: 0.2168
Epoch 47/50, Loss: 313.1450, Val Acc: 0.2170
Epoch 48/50, Loss: 313.1418, Val Acc: 0.2170
Epoch 49/50, Loss: 313.1886, Val Acc: 0.2170
Epoch 50/50, Loss: 313.1026, Val Acc: 0.2170
Epoch 1/50, Loss: 314.4397, Val Acc: 0.1410
Epoch 2/50, Loss: 314.4009, Val Acc: 0.1348
Epoch 3/50, Loss: 314.4287, Val Acc: 0.1268
Epoch 4/50, Loss: 314.4273, Val Acc: 0.1280
Epoch 5/50, Loss: 314.3876, Val Acc: 0.1234
Epoch 6/50, Loss: 314.4283, Val Acc: 0.1214
Epoch 7/50, Loss: 314.3891, Val Acc: 0.1214
Epoch 8/50, Loss: 314.3891, Val Acc: 0.1242
Epoch 9/50, Loss: 314.3679, Val Acc: 0.1284
Epoch 10/50, Loss: 314.3979, Val Acc: 0.1336
Epoch 11/50, Loss: 314.3397, Val Acc: 0.1384
Epoch 12/50, Loss: 314.4512, Val Acc: 0.1482
Epoch 13/50, Loss: 314.3243, Val Acc: 0.1526
Epoch 14/50, Loss: 314.3357, Val Acc: 0.1586
Epoch 15/50, Loss: 314.3703, Val Acc: 0.1688
Epoch 16/50, Loss: 314.3567, Val Acc: 0.1752
Epoch 17/50, Loss: 314.2911, Val Acc: 0.1846
Epoch 18/50, Loss: 314.3174, Val Acc: 0.1908
Epoch 19/50, Loss: 314.3867, Val Acc: 0.1940
Epoch 20/50, Loss: 314.3046, Val Acc: 0.1998
Epoch 21/50, Loss: 314.3722, Val Acc: 0.2006
Epoch 22/50, Loss: 314.2911, Val Acc: 0.2008
Epoch 23/50, Loss: 314.3253, Val Acc: 0.2010
Epoch 24/50, Loss: 314.3657, Val Acc: 0.2014
Epoch 25/50, Loss: 314.3744, Val Acc: 0.2016
Epoch 26/50, Loss: 314.2267, Val Acc: 0.2018
Epoch 27/50, Loss: 314.3398, Val Acc: 0.2016
Epoch 28/50, Loss: 314.3050, Val Acc: 0.2014
Epoch 29/50, Loss: 314.3077, Val Acc: 0.2022
Epoch 30/50, Loss: 314.4221, Val Acc: 0.2038
Epoch 31/50, Loss: 314.2794, Val Acc: 0.2038
Epoch 32/50, Loss: 314.2787, Val Acc: 0.2040
Epoch 33/50, Loss: 314.4780, Val Acc: 0.2046
Epoch 34/50, Loss: 314.3323, Val Acc: 0.2054
Epoch 35/50, Loss: 314.2987, Val Acc: 0.2060
Epoch 36/50, Loss: 314.2403, Val Acc: 0.2066
Epoch 37/50, Loss: 314.3380, Val Acc: 0.2064
Epoch 38/50, Loss: 314.3488, Val Acc: 0.2072
Epoch 39/50, Loss: 314.3272, Val Acc: 0.2082
Epoch 40/50, Loss: 314.3203, Val Acc: 0.2088
Epoch 41/50, Loss: 314.3620, Val Acc: 0.2088
Epoch 42/50, Loss: 314.3253, Val Acc: 0.2090
Epoch 43/50, Loss: 314.3428, Val Acc: 0.2088
Epoch 44/50, Loss: 314.2698, Val Acc: 0.2088
Epoch 45/50, Loss: 314.3158, Val Acc: 0.2090
Epoch 46/50, Loss: 314.3846, Val Acc: 0.2090
Epoch 47/50, Loss: 314.3388, Val Acc: 0.2090
